primary_key,date,Position,Track Name,Artist,Streams,URL,ID,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,uri,valence
2G7V7zsVDxg1yRsu7Ew9RJ_2018-08-10,2018-08-10,1,In My Feelings,Drake,7305609,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2G7V7zsVDxg1yRsu7Ew9RJ,0.0589,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,0.835,217925.0,0.626,6e-05,1.0,0.396,-5.833,1.0,0.125,91.03,4.0,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.35
2E124GmJRnBJuXbTb4cPUB_2018-08-10,2018-08-10,2,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,4050027,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB,2E124GmJRnBJuXbTb4cPUB,0.088,https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB,0.931,179405.0,0.387,0.0,1.0,0.136,-9.127,1.0,0.412,125.978,4.0,https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB,spotify:track:2E124GmJRnBJuXbTb4cPUB,0.376
5WvAo7DNuPRmk4APhdPzi8_2018-08-10,2018-08-10,3,No Brainer,DJ Khaled,4023285,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,5WvAo7DNuPRmk4APhdPzi8,0.0733,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,0.552,260000.0,0.76,0.0,0.0,0.0865,-4.706,1.0,0.342,135.702,5.0,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.639
2xLMifQCjDGFmkHkpNLD9h_2018-08-10,2018-08-10,4,SICKO MODE,Travis Scott,3829051,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,0.00513,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.834,312820.0,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,4.0,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446
7fa9MBXhVfQ8P8Df9OEbD8_2018-08-10,2018-08-10,5,Girls Like You (feat. Cardi B),Maroon 5,3696962,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,0.568,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,0.851,235545.0,0.541,0.0,0.0,0.13,-6.825,1.0,0.0505,124.959,4.0,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,0.448
58q2HKrzhC3ozto2nDdN4z_2018-08-10,2018-08-10,6,I Like It,Cardi B,3379600,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,58q2HKrzhC3ozto2nDdN4z,0.099,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,0.816,253390.0,0.726,0.0,5.0,0.372,-3.998,0.0,0.129,136.048,4.0,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.65
0d2iYfpKoM0QCKvcLCkBao_2018-08-10,2018-08-10,7,Eastside (with Halsey & Khalid),benny blanco,3281866,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,0d2iYfpKoM0QCKvcLCkBao,0.555,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,0.56,173800.0,0.68,0.0,6.0,0.116,-7.648,0.0,0.321,89.391,4.0,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0.319
0s3nnoMeVWz3989MkNQiRf_2018-08-10,2018-08-10,8,Lucid Dreams,Juice WRLD,3187073,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,0s3nnoMeVWz3989MkNQiRf,0.349,https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf,0.511,239836.0,0.566,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf,spotify:track:0s3nnoMeVWz3989MkNQiRf,0.218
7wBJfHzpfI3032CSD7CE2m_2018-08-10,2018-08-10,9,STARGAZING,Travis Scott,3160446,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,7wBJfHzpfI3032CSD7CE2m,0.00947,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,0.487,270715.0,0.789,4.05e-06,8.0,0.189,-3.69,1.0,0.044,150.007,4.0,https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m,spotify:track:7wBJfHzpfI3032CSD7CE2m,0.0564
5IaHrVsrferBYDm0bDyABy_2018-08-10,2018-08-10,10,Taste (feat. Offset),Tyga,3002122,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,5IaHrVsrferBYDm0bDyABy,0.0236,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,0.884,232959.0,0.559,0.0,0.0,0.101,-7.442,1.0,0.12,97.994,4.0,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,0.342
