primary_key,date,Position,Track Name,Artist,Streams,URL,ID,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,uri,valence
0bAkKNCQfWkexHFn7fIKns_2018-07-18,2018-07-18,1,In My Feelings,Drake,9657593,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns,0bAkKNCQfWkexHFn7fIKns,0.00623,https://api.spotify.com/v1/audio-analysis/0bAkKNCQfWkexHFn7fIKns,0.735,217933.0,0.482,0.0144,8.0,0.448,-9.445,1.0,0.139,181.995,4.0,https://api.spotify.com/v1/tracks/0bAkKNCQfWkexHFn7fIKns,spotify:track:0bAkKNCQfWkexHFn7fIKns,0.315
7fa9MBXhVfQ8P8Df9OEbD8_2018-07-18,2018-07-18,2,Girls Like You (feat. Cardi B),Maroon 5,4315782,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,0.568,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,0.851,235545.0,0.541,0.0,0.0,0.13,-6.825,1.0,0.0505,124.959,4.0,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,0.448
7gkWXbAxIYuvtOpcN3p9GJ_2018-07-18,2018-07-18,3,God is a woman,Ariana Grande,4145611,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ,7gkWXbAxIYuvtOpcN3p9GJ,0.0268,https://api.spotify.com/v1/audio-analysis/7gkWXbAxIYuvtOpcN3p9GJ,0.604,197573.0,0.673,3.32e-05,1.0,0.187,-5.979,1.0,0.0545,144.971,4.0,https://api.spotify.com/v1/tracks/7gkWXbAxIYuvtOpcN3p9GJ,spotify:track:7gkWXbAxIYuvtOpcN3p9GJ,0.287
58q2HKrzhC3ozto2nDdN4z_2018-07-18,2018-07-18,4,I Like It,Cardi B,3887504,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,58q2HKrzhC3ozto2nDdN4z,0.099,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,0.816,253390.0,0.726,0.0,5.0,0.372,-3.998,0.0,0.129,136.048,4.0,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.65
0s3nnoMeVWz3989MkNQiRf_2018-07-18,2018-07-18,5,Lucid Dreams,Juice WRLD,3859658,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,0s3nnoMeVWz3989MkNQiRf,0.349,https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf,0.511,239836.0,0.566,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf,spotify:track:0s3nnoMeVWz3989MkNQiRf,0.218
36ONiya0OANYknz0GgJmwB_2018-07-18,2018-07-18,6,Don’t Matter To Me,Drake,3838424,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,36ONiya0OANYknz0GgJmwB,0.497,https://api.spotify.com/v1/audio-analysis/36ONiya0OANYknz0GgJmwB,0.825,245787.0,0.317,0.0128,10.0,0.11,-12.39,1.0,0.0583,103.001,4.0,https://api.spotify.com/v1/tracks/36ONiya0OANYknz0GgJmwB,spotify:track:36ONiya0OANYknz0GgJmwB,0.136
3ee8Jmje8o58CHK66QrVC2_2018-07-18,2018-07-18,7,SAD!,XXXTENTACION,3661079,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,0.258,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,0.74,166606.0,0.613,0.00372,8.0,0.123,-4.88,1.0,0.145,75.023,4.0,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.473
7ef4DlsgrMEH11cDZd32M6_2018-07-18,2018-07-18,8,One Kiss (with Dua Lipa),Calvin Harris,3570970,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,7ef4DlsgrMEH11cDZd32M6,0.037,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,0.791,214847.0,0.862,2.19e-05,9.0,0.0814,-3.24,0.0,0.11,123.994,4.0,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.592
5IaHrVsrferBYDm0bDyABy_2018-07-18,2018-07-18,9,Taste (feat. Offset),Tyga,3500084,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,5IaHrVsrferBYDm0bDyABy,0.0236,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,0.884,232959.0,0.559,0.0,0.0,0.101,-7.442,1.0,0.12,97.994,4.0,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,0.342
6kPJZM97LwdG9QIsT7khp6_2018-07-18,2018-07-18,10,Solo (feat. Demi Lovato),Clean Bandit,3498026,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,6kPJZM97LwdG9QIsT7khp6,0.0441,https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6,0.737,222653.0,0.636,6.66e-05,11.0,0.35,-4.546,0.0,0.0437,105.005,4.0,https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6,spotify:track:6kPJZM97LwdG9QIsT7khp6,0.565
